a,G,F_imp,u_imp,l,F,u,fracture_dissipation
0.0009384765625000001,1.3721683936196878e-11,2.784854896597995e-07,2.8693023025315592e-12,14027432.135580137,3.9064363069466412,4.024894332522528e-05,0.0008463867187500002
0.00094140625,1.5952970008155616e-11,2.7819558098482276e-07,3.1784827366716973e-12,13009515.045932392,3.6191895965339547,4.135051898596681e-05,0.0008542968749999998
0.0009443359375000001,1.862035295678457e-11,2.7798885561820185e-07,3.5359701662196026e-12,12041703.44802703,3.3474593612107895,4.25791041426873e-05,0.0008622070312500001
0.000947265625,2.192811763894101e-11,2.792366844052999e-07,3.955089104106438e-12,11096377.060687622,3.098515539337439,4.388716000778223e-05,0.0008701171875
0.0009501953125000001,2.6127540948059407e-11,2.780886768505552e-07,4.4566515893619736e-12,10165590.558453783,2.826935627804909,4.530449531913613e-05,0.0008780273437500003
0.000953125,3.1376429242663746e-11,2.7822888357858406e-07,5.049400189735616e-12,9276414.012147913,2.5809663142126475,4.68403266730058e-05,0.0008859374999999998
0.0009560546875000001,3.810695631654673e-11,2.783165216394721e-07,5.766652384402582e-12,8417434.604412768,2.342711120227887,4.8540419332089695e-05,0.0008938476562500002
0.000958984375,4.682193461105539e-11,2.7795016867290044e-07,6.640465165049427e-12,7593765.907088269,2.110688514737705,5.042613797755961e-05,0.0009017578125000001
0.0009619140625000001,5.860279084172749e-11,2.8119232011723194e-07,7.73569579196177e-12,6787701.458494056,1.9086495213770627,5.2507593609565234e-05,0.0009096679687500004
0.00096484375,7.487071146633138e-11,2.782235136926973e-07,9.116395977059652e-12,6005178.237176234,1.6707817894980896,5.474558272291959e-05,0.0009175781249999999
0.0009677734375,9.737082610802239e-11,2.782897616797155e-07,1.0896785784610101e-11,5265837.521852393,1.465428669000406,5.738070345218764e-05,0.0009254882812499999
0.000970703125,1.3010499092879302e-10,2.774425267520032e-07,1.3252783643425798e-11,4555487.965787302,1.2638860918163721,6.037289640080901e-05,0.0009333984375000002
0.0009736328125,1.7941368683924292e-10,2.785491543552163e-07,1.6457295922832602e-11,3879306.523046117,1.0805775514791702,6.384289542514477e-05,0.0009413085937500001
0.0009765625,2.573975512425448e-10,2.8099205353476256e-07,2.0955015186780467e-11,3238766.784087269,0.9100677295808607,6.786840714698886e-05,0.00094921875
0.0009794921875000001,3.842122824331269e-10,2.782886529387064e-07,2.7477935977685494e-11,2650917.7920450824,0.7377203413994757,7.284174937192216e-05,0.0009571289062500004
0.000982421875,6.138084001835895e-10,2.7862964837040856e-07,3.7635683410568765e-11,2097323.71845159,0.5843765701910842,7.893421147712089e-05,0.0009650390624999999
0.0009853515625000001,1.0678384504231712e-09,2.801099759635949e-07,5.4565310782796504e-11,1590117.0880140658,0.4454076593029215,8.676523308852288e-05,0.0009729492187500002
0.00098828125,2.095901521837491e-09,2.786411627205843e-07,8.578633807724902e-11,1135001.5263743883,0.3162581449985975,9.736762465974693e-05,0.0009808593750000002
0.0009912109375000001,4.98964422424452e-09,2.783148071333987e-07,1.5340159558708739e-10,735609.0979714768,0.20473090422750498,0.00011284360935720264,0.0009887695312500004
0.000994140625,6.000273988221111e-09,2.776699501873885e-07,3.466876135527227e-10,670805.0773672954,0.18626241241802421,0.00023255981143151716,0.0009966796875
0.0009970703125,3.939761127472491e-09,2.7826242958548434e-07,1.3762323351164688e-09,827841.0095731698,0.23035705063433043,0.0011393015657100583,0.00100458984375
